cvegeo,ciudad,municipio,cve_mun,calidad,fecha_local,temperature_media,temperature_min,temperature_max,relative_humidity_media,relative_humidity_min,relative_humidity_max,dew_point_media,dew_point_min,dew_point_max,wind_speed_media,wind_speed_min,wind_speed_max,pressure_media,pressure_min,pressure_max,precipitable_water_media,precipitable_water_min,precipitable_water_max,ghi_media,ghi_min,ghi_max,dni_media,dni_min,dni_max,dhi_media,dhi_min,dhi_max,n_horas,wind_direction_media
TAM,Tamaulipas urbano,Reynosa,032,alta,2020-04-01,25.354,20.452,31.796,63.35,39.084,83.657,17.058,15.624,18.918,3.195,1.213,4.922,999.005,995.662,1001.374,4.016,3.493,4.598,251.97,0.0,828.894,214.571,0.0,587.722,101.618,0.0,310.699,24,111.694
TAM,Tamaulipas urbano,Reynosa,032,alta,2020-04-02,27.529,22.459,34.748,66.803,40.443,89.226,19.795,18.451,21.505,4.018,3.08,4.835,995.936,992.395,998.72,4.305,4.006,4.619,206.266,0.0,726.644,142.382,0.0,541.086,101.837,0.0,306.648,24,146.33
TAM,Tamaulipas urbano,Reynosa,032,alta,2020-04-03,27.655,23.498,34.051,71.309,44.473,90.67,21.011,19.07,22.841,3.802,2.265,5.436,995.361,992.87,996.832,4.443,4.349,4.66,174.448,0.0,623.095,94.724,0.0,382.703,108.588,0.0,349.051,24,127.502
TAM,Tamaulipas urbano,Reynosa,032,alta,2020-04-04,26.341,21.902,32.252,76.372,49.388,96.615,20.958,18.904,22.972,3.453,2.123,5.355,996.296,993.719,999.271,4.612,4.345,4.912,154.37,0.0,567.88,89.762,0.0,300.337,87.774,0.0,282.028,24,86.056
TAM,Tamaulipas urbano,Reynosa,032,alta,2020-04-05,23.504,19.851,28.053,75.761,55.777,90.972,18.585,16.991,20.167,3.316,1.824,4.042,999.916,998.563,1001.759,4.609,4.502,4.751,96.722,0.0,341.675,20.283,0.0,135.03,83.729,0.0,293.786,24,40.533
TAM,Tamaulipas urbano,Reynosa,032,alta,2020-04-06,26.764,21.44,33.432,73.044,47.4,95.127,20.781,20.317,22.493,2.277,0.869,3.622,999.296,996.483,1001.442,4.663,4.527,4.998,175.584,0.0,633.704,105.118,0.0,352.099,102.166,0.0,318.635,24,105.295
TAM,Tamaulipas urbano,Reynosa,032,alta,2020-04-07,28.179,23.449,34.463,71.037,43.226,96.44,21.424,19.518,22.991,2.42,1.037,3.793,999.99,996.959,1002.479,4.673,4.423,5.078,195.593,0.0,657.785,130.558,0.0,486.69,104.898,0.0,315.832,24,135.412
TAM,Tamaulipas urbano,Reynosa,032,alta,2020-04-08,28.782,23.829,35.214,69.193,41.892,94.086,21.427,19.447,22.918,2.341,1.421,3.381,998.072,995.78,1000.53,4.424,4.223,4.551,241.108,0.0,812.35,167.302,0.0,491.562,119.445,0.0,377.242,24,137.187
TAM,Tamaulipas urbano,Reynosa,032,alta,2020-04-09,29.682,24.151,36.979,66.579,37.421,93.272,21.45,19.12,23.224,2.466,1.043,4.086,995.973,992.315,998.186,4.23,4.035,4.645,258.334,0.0,875.752,188.77,0.0,588.093,114.411,0.0,315.946,24,145.364
TAM,Tamaulipas urbano,Reynosa,032,alta,2020-04-10,27.07,23.874,31.983,75.083,51.163,94.114,21.691,19.997,23.001,3.232,2.004,4.649,998.039,996.158,999.982,4.592,4.556,4.64,188.013,0.0,680.572,99.117,0.0,349.63,113.344,0.0,387.703,24,56.48
TAM,Tamaulipas urbano,Reynosa,032,alta,2020-04-11,27.48,23.13,33.642,73.697,45.972,95.301,21.392,19.211,22.825,3.415,1.787,4.82,994.662,990.434,999.287,4.255,3.921,4.604,210.226,0.0,739.457,120.949,0.0,418.84,121.403,0.0,365.911,24,149.758
TAM,Tamaulipas urbano,Reynosa,032,alta,2020-04-12,29.409,22.963,38.233,47.863,13.128,90.003,12.727,2.749,22.957,4.249,1.823,6.438,991.28,988.691,997.1,2.04,1.255,4.151,313.528,0.0,1001.028,348.282,0.0,872.811,65.17,0.0,166.65,24,270.054
TAM,Tamaulipas urbano,Reynosa,032,alta,2020-04-13,24.911,19.948,31.76,52.201,28.678,75.972,12.6,10.019,16.065,3.175,1.733,4.877,1000.269,997.426,1003.0,1.749,1.403,2.119,317.643,0.0,1016.595,352.501,0.0,898.326,64.333,0.0,159.634,24,74.265
TAM,Tamaulipas urbano,Reynosa,032,alta,2020-04-14,23.226,19.219,28.834,64.993,43.252,86.774,15.379,14.226,17.063,3.586,1.814,5.462,1001.645,999.357,1004.971,2.612,2.164,2.928,217.548,0.0,744.58,145.901,0.0,486.842,111.494,0.0,343.804,24,36.857
TAM,Tamaulipas urbano,Reynosa,032,alta,2020-04-15,20.804,16.541,25.755,61.127,43.499,76.302,12.502,11.463,14.385,3.662,2.316,4.37,1004.586,1001.766,1006.974,2.774,2.559,3.064,132.26,0.0,436.951,71.799,0.0,425.248,90.306,0.0,309.35,24,38.059
TAM,Tamaulipas urbano,Reynosa,032,alta,2020-04-16,23.279,17.31,29.619,69.385,46.702,89.503,16.721,14.712,19.762,3.258,1.579,4.885,1003.036,1000.771,1005.099,3.408,2.783,3.983,109.08,0.0,351.995,37.867,0.0,197.666,89.204,0.0,268.102,24,106.749
TAM,Tamaulipas urbano,Reynosa,032,alta,2020-04-17,27.482,21.788,34.896,72.595,44.11,96.363,21.076,19.781,23.128,3.193,2.038,4.101,999.535,996.758,1001.985,4.318,4.032,4.833,187.265,0.0,636.948,120.856,0.0,352.369,99.571,0.0,308.727,24,136.824
TAM,Tamaulipas urbano,Reynosa,032,alta,2020-04-18,27.65,23.83,32.832,74.91,50.064,96.159,22.127,20.695,23.423,2.531,1.57,3.604,998.271,995.015,1001.154,4.978,4.754,5.138,182.951,0.0,681.735,81.441,0.0,399.246,124.202,0.0,415.237,24,116.73
TAM,Tamaulipas urbano,Reynosa,032,alta,2020-04-19,29.825,24.018,38.195,60.296,23.638,96.383,18.354,10.178,23.42,3.24,1.395,4.887,993.363,990.749,995.602,3.387,2.366,4.822,288.097,0.0,903.953,253.007,0.0,752.908,97.581,0.0,280.763,24,137.982
TAM,Tamaulipas urbano,Reynosa,032,alta,2020-04-20,29.051,22.618,37.243,59.092,28.382,83.789,18.007,14.157,22.18,2.6,1.075,4.572,995.515,993.901,997.498,3.026,2.793,3.539,305.327,0.0,972.468,302.98,0.0,776.137,84.754,0.0,226.796,24,116.18
TAM,Tamaulipas urbano,Reynosa,032,alta,2020-04-21,29.15,24.396,35.795,72.162,45.662,94.151,22.77,21.679,24.153,3.733,2.111,5.528,996.848,994.803,998.464,4.04,3.659,4.302,207.387,0.0,633.059,123.094,0.0,335.75,119.56,0.0,349.227,24,130.158
TAM,Tamaulipas urbano,Reynosa,032,alta,2020-04-22,30.788,25.497,38.453,64.207,33.148,92.192,21.47,17.333,24.289,3.872,2.263,5.385,992.826,988.493,997.331,3.839,3.495,4.248,249.589,0.0,818.231,144.292,0.0,467.646,141.961,0.0,428.578,24,158.17
TAM,Tamaulipas urbano,Reynosa,032,alta,2020-04-23,30.219,25.12,37.759,58.606,29.027,88.279,18.854,13.761,23.206,3.301,1.38,5.093,992.507,990.692,995.613,3.313,2.524,4.059,289.597,0.0,977.755,264.395,0.0,776.636,91.103,0.0,246.813,24,50.686
TAM,Tamaulipas urbano,Reynosa,032,alta,2020-04-24,30.038,22.655,38.79,58.0,27.467,90.485,18.466,14.223,21.681,2.725,1.533,3.496,994.848,991.503,997.462,2.703,2.62,2.862,315.462,0.0,986.222,333.746,0.0,813.812,76.223,0.0,210.978,24,152.644
TAM,Tamaulipas urbano,Reynosa,032,alta,2020-04-25,28.962,24.243,35.327,64.205,39.296,89.399,20.325,18.409,22.464,3.382,1.941,4.763,998.254,995.105,1003.511,3.357,2.912,3.782,242.766,0.0,782.481,151.275,0.0,408.88,134.255,0.0,405.08,24,99.713
TAM,Tamaulipas urbano,Reynosa,032,alta,2020-04-26,26.603,22.514,32.146,61.347,39.537,80.589,17.457,15.34,19.466,3.608,2.615,4.585,1004.759,1003.116,1007.208,3.477,3.055,3.68,274.667,0.0,894.468,226.567,0.0,643.142,106.214,0.0,306.075,24,68.027
TAM,Tamaulipas urbano,Reynosa,032,alta,2020-04-27,27.341,22.126,33.682,66.005,39.595,88.257,19.488,17.68,22.47,3.563,1.723,5.286,1002.752,999.872,1005.346,3.37,3.016,3.727,287.858,0.0,924.352,260.356,0.0,700.858,93.746,0.0,253.187,24,147.735
TAM,Tamaulipas urbano,Reynosa,032,alta,2020-04-28,29.492,23.741,36.937,65.966,35.686,94.509,20.921,18.254,23.043,4.457,3.399,5.724,997.748,994.08,1000.976,3.563,3.28,3.963,297.117,0.0,985.725,277.284,0.0,810.559,83.534,0.0,205.967,24,157.556
TAM,Tamaulipas urbano,Reynosa,032,alta,2020-04-29,28.829,24.282,34.724,66.544,42.651,86.884,20.999,19.219,22.806,3.794,2.755,4.314,998.694,995.196,1005.171,3.563,3.244,3.911,251.798,0.0,801.515,186.76,0.0,634.786,117.1,0.0,366.905,24,118.876
TAM,Tamaulipas urbano,Reynosa,032,alta,2020-04-30,26.408,21.565,32.549,58.378,32.771,91.177,15.115,11.164,20.641,2.582,1.214,3.721,1004.494,1002.011,1007.102,2.768,2.293,3.336,307.41,0.0,970.091,318.394,0.0,800.527,77.479,0.0,210.819,24,79.902
TAM,Tamaulipas urbano,Reynosa,032,alta,2020-05-01,26.959,20.206,34.757,55.206,32.319,77.41,15.73,13.791,19.83,3.74,1.828,5.433,1001.784,999.135,1003.69,2.326,2.14,2.56,331.839,0.0,1028.496,380.24,0.0,901.76,59.816,0.0,143.575,24,152.914
TAM,Tamaulipas urbano,Reynosa,032,alta,2020-05-02,28.113,22.774,35.272,63.172,35.459,87.473,19.028,16.387,20.83,4.569,3.494,5.824,1001.005,998.98,1002.301,2.493,2.384,2.605,329.405,0.0,1034.558,371.372,0.0,913.709,61.257,0.0,166.767,24,152.134
TAM,Tamaulipas urbano,Reynosa,032,alta,2020-05-03,28.639,22.962,35.987,64.059,35.983,90.182,19.687,17.081,21.608,4.224,3.005,5.24,999.627,996.874,1001.738,2.61,2.513,2.668,324.824,0.0,1022.002,355.526,0.0,889.384,64.649,0.0,151.472,24,149.35
TAM,Tamaulipas urbano,Reynosa,032,alta,2020-05-04,29.235,23.497,36.425,66.273,37.171,92.787,20.845,18.277,23.075,4.039,2.67,5.214,997.118,994.317,999.045,2.976,2.654,3.37,306.437,0.0,960.313,306.181,0.0,773.397,81.236,0.0,221.979,24,151.128
TAM,Tamaulipas urbano,Reynosa,032,alta,2020-05-05,29.94,24.43,36.941,66.983,38.887,94.389,21.887,19.952,23.491,3.57,1.564,4.614,997.224,995.459,1001.597,3.515,3.293,3.844,288.672,0.0,921.053,247.885,0.0,668.938,100.696,0.0,262.566,24,131.821
TAM,Tamaulipas urbano,Reynosa,032,alta,2020-05-06,27.835,24.229,32.913,72.373,47.225,94.225,21.66,19.649,23.575,2.797,1.099,3.976,1002.937,1001.505,1005.137,3.801,3.474,4.219,207.91,0.0,646.905,143.428,0.0,493.887,102.479,0.0,335.634,24,59.391
TAM,Tamaulipas urbano,Reynosa,032,alta,2020-05-07,27.963,23.254,34.056,69.039,41.687,93.685,20.769,18.566,22.48,3.46,1.159,5.451,1002.573,999.369,1005.203,3.608,3.377,3.954,298.532,0.0,956.544,287.122,0.0,817.521,86.706,0.0,260.055,24,126.661
TAM,Tamaulipas urbano,Reynosa,032,alta,2020-05-08,29.057,23.873,36.264,65.755,37.947,88.285,20.87,18.875,22.257,4.767,3.492,5.872,997.391,994.179,1000.304,3.694,3.164,4.444,283.658,0.0,867.145,235.896,0.0,581.16,110.39,0.0,321.421,24,145.461
TAM,Tamaulipas urbano,Reynosa,032,alta,2020-05-09,23.688,21.502,25.914,75.644,59.38,90.029,18.827,17.207,22.16,3.66,1.706,4.886,1003.339,1000.527,1005.823,4.156,3.677,4.413,224.856,0.0,748.273,154.45,0.0,479.9,111.043,0.0,368.049,24,34.242
TAM,Tamaulipas urbano,Reynosa,032,alta,2020-05-10,25.376,19.948,31.651,68.652,44.614,90.973,18.454,17.757,20.028,3.113,1.546,4.613,1005.161,1003.531,1006.78,3.281,3.157,3.59,297.692,0.0,858.614,305.069,0.0,735.482,86.659,0.0,268.33,24,44.296
TAM,Tamaulipas urbano,Reynosa,032,alta,2020-05-11,26.646,21.864,32.472,66.929,42.9,91.094,19.186,17.706,20.433,3.682,1.396,5.657,1004.323,1001.346,1006.56,3.46,3.121,4.17,280.575,0.0,807.94,276.212,0.0,649.236,84.857,0.0,245.305,24,128.547
TAM,Tamaulipas urbano,Reynosa,032,alta,2020-05-12,27.861,23.284,33.528,65.769,45.053,84.224,20.196,19.46,21.708,4.674,3.532,5.561,999.697,996.987,1002.313,4.025,3.877,4.178,256.887,0.0,837.626,225.944,0.0,615.249,97.31,0.0,291.954,24,148.586
TAM,Tamaulipas urbano,Reynosa,032,alta,2020-05-13,28.621,23.912,34.693,69.538,45.756,91.165,21.75,20.638,23.128,4.291,2.758,5.443,997.731,995.044,999.697,4.039,3.945,4.175,270.823,0.0,876.655,236.53,0.0,673.335,99.487,0.0,289.67,24,141.107
TAM,Tamaulipas urbano,Reynosa,032,alta,2020-05-14,29.055,24.373,34.906,72.383,46.509,96.209,22.734,21.14,24.256,3.77,2.344,4.696,996.767,993.73,999.132,4.119,3.707,4.432,283.566,0.0,907.527,237.997,0.0,653.688,105.337,0.0,289.288,24,138.144
TAM,Tamaulipas urbano,Reynosa,032,alta,2020-05-15,29.773,25.425,35.646,74.834,49.46,95.993,24.03,22.568,25.216,4.332,2.716,5.676,993.607,990.343,996.41,4.38,4.008,4.763,257.04,0.0,778.57,167.065,0.0,473.409,133.928,0.0,431.48,24,140.738
TAM,Tamaulipas urbano,Reynosa,032,alta,2020-05-16,28.555,25.471,32.957,79.176,57.461,95.886,23.737,21.751,25.252,2.722,1.202,3.489,993.535,992.136,996.205,4.358,4.055,4.819,238.957,0.0,844.662,170.254,0.0,615.471,105.216,0.0,336.076,24,125.351
TAM,Tamaulipas urbano,Reynosa,032,alta,2020-05-17,28.401,24.088,33.856,74.151,48.63,97.404,22.431,20.666,24.338,1.929,0.682,3.287,998.224,995.67,1000.507,3.711,3.542,4.005,300.951,0.0,951.9,286.41,0.0,760.262,87.449,0.0,231.464,24,101.195
TAM,Tamaulipas urbano,Reynosa,032,alta,2020-05-18,28.996,23.143,35.777,67.425,40.073,95.208,21.157,19.202,22.891,2.597,1.253,3.878,998.971,996.379,1000.761,3.214,2.825,3.596,327.914,0.0,1013.851,362.111,0.0,872.881,66.567,0.0,180.033,24,152.495
TAM,Tamaulipas urbano,Reynosa,032,alta,2020-05-19,29.822,23.804,37.418,66.906,34.702,96.264,21.343,18.015,23.811,4.321,2.678,5.629,996.047,992.516,998.715,2.893,2.824,3.238,333.501,0.0,1018.824,368.578,0.0,868.74,65.11,0.0,153.993,24,159.015
TAM,Tamaulipas urbano,Reynosa,032,alta,2020-05-20,30.037,25.582,36.019,70.361,43.576,93.841,23.043,20.989,24.545,4.787,3.618,6.156,994.07,991.531,995.88,4.03,3.337,4.386,297.114,0.0,953.902,255.877,0.0,714.318,102.315,0.0,255.57,24,147.48
TAM,Tamaulipas urbano,Reynosa,032,alta,2020-05-21,29.065,25.456,33.68,76.282,54.41,95.771,23.901,22.672,24.9,3.845,2.238,5.23,994.411,992.943,996.025,4.374,4.199,4.537,231.545,0.0,794.793,154.788,0.0,492.47,113.605,0.0,354.035,24,136.772
TAM,Tamaulipas urbano,Reynosa,032,alta,2020-05-22,29.335,25.5,34.29,73.596,48.69,96.476,23.423,21.388,25.069,3.532,2.172,4.86,995.389,993.651,996.984,4.016,3.615,4.466,313.444,0.0,971.125,296.444,0.0,760.715,92.536,0.0,251.28,24,128.512
TAM,Tamaulipas urbano,Reynosa,032,alta,2020-05-23,29.722,25.372,35.689,70.751,44.18,95.485,22.885,20.878,24.717,3.943,2.595,5.457,995.752,993.168,997.483,3.877,3.758,3.971,314.958,0.0,991.272,310.755,0.0,829.334,79.368,0.0,192.389,24,133.323
TAM,Tamaulipas urbano,Reynosa,032,alta,2020-05-24,29.182,25.496,34.373,75.082,49.849,96.693,23.602,21.898,25.019,4.419,2.933,5.676,993.965,990.909,996.238,4.325,4.056,4.481,284.451,0.0,925.716,227.19,0.0,722.534,105.317,0.0,299.118,24,135.791
TAM,Tamaulipas urbano,Reynosa,032,alta,2020-05-25,28.292,25.027,33.029,78.432,55.856,96.669,23.604,22.354,24.813,3.894,2.64,4.799,992.668,990.484,995.537,4.261,4.073,4.489,259.237,0.0,800.003,185.342,0.0,558.667,120.8,0.0,338.05,24,128.364
TAM,Tamaulipas urbano,Reynosa,032,alta,2020-05-26,27.519,24.501,31.942,78.063,55.704,96.805,22.877,21.493,24.198,2.631,1.675,3.674,997.176,995.31,1000.096,4.538,4.17,4.782,229.989,0.0,673.393,155.272,0.0,530.909,118.893,0.0,343.894,24,59.691
TAM,Tamaulipas urbano,Reynosa,032,alta,2020-05-27,27.903,23.404,32.946,73.046,50.802,95.206,21.962,20.926,22.886,2.546,1.334,3.697,998.398,995.455,1000.435,3.951,3.708,4.137,285.876,0.0,930.104,283.382,0.0,710.95,77.19,0.0,224.723,24,132.36
TAM,Tamaulipas urbano,Reynosa,032,alta,2020-05-28,28.868,24.47,34.421,73.849,48.391,94.79,22.946,21.184,24.827,2.551,1.396,3.119,998.161,996.775,1000.778,4.052,3.912,4.339,259.372,0.0,791.814,174.518,0.0,505.84,123.562,0.0,347.578,24,141.027
TAM,Tamaulipas urbano,Reynosa,032,alta,2020-05-29,26.451,24.093,28.878,79.606,60.873,95.471,22.298,19.917,24.852,2.109,0.783,3.332,1002.651,1000.657,1004.137,4.492,4.343,4.578,132.404,0.0,428.658,32.439,0.0,115.206,108.491,0.0,354.424,24,36.974
TAM,Tamaulipas urbano,Reynosa,032,alta,2020-05-30,25.33,22.713,28.674,75.088,56.017,88.468,20.304,18.971,21.293,1.926,0.775,3.708,1002.691,1000.945,1004.221,4.382,4.263,4.509,192.936,0.0,636.018,92.286,0.0,275.586,126.705,0.0,402.862,24,40.64
TAM,Tamaulipas urbano,Reynosa,032,alta,2020-05-31,25.814,21.87,30.096,79.319,59.542,94.274,21.62,20.808,23.106,2.485,0.775,4.214,1001.945,1000.847,1003.625,4.846,4.498,5.104,224.216,0.0,651.004,169.315,0.0,428.066,106.525,0.0,340.725,24,49.795
TAM,Tamaulipas urbano,Reynosa,032,alta,2020-06-01,26.501,23.387,30.591,81.413,61.178,95.677,22.72,21.999,23.659,2.478,1.133,4.106,1001.876,1000.546,1003.492,4.98,4.767,5.173,259.715,0.0,882.415,221.266,0.0,699.425,93.147,0.0,278.172,24,107.413
TAM,Tamaulipas urbano,Reynosa,032,alta,2020-06-02,27.286,23.537,31.95,79.195,57.692,96.306,22.953,22.352,23.696,2.409,1.082,4.268,1001.155,999.488,1002.705,4.94,4.796,5.144,291.4,0.0,873.55,315.672,0.0,755.431,69.73,0.0,194.137,24,87.89
TAM,Tamaulipas urbano,Reynosa,032,alta,2020-06-03,27.83,23.854,32.512,76.9,56.226,96.241,22.917,22.146,23.682,2.38,0.947,4.153,999.272,997.225,1001.215,4.765,4.598,4.928,309.984,0.0,864.402,348.145,0.0,756.091,66.486,0.0,212.606,24,92.12
TAM,Tamaulipas urbano,Reynosa,032,alta,2020-06-04,28.453,24.083,33.587,74.411,53.045,94.718,22.904,22.297,23.619,2.63,1.177,4.354,997.663,995.922,999.068,4.512,4.343,4.678,319.937,0.0,972.082,358.875,0.0,816.093,61.699,0.0,168.293,24,129.985
TAM,Tamaulipas urbano,Reynosa,032,alta,2020-06-05,28.726,24.561,34.136,71.402,48.491,92.189,22.401,21.197,23.641,2.598,1.179,4.392,998.502,996.793,999.584,4.123,3.917,4.323,324.178,0.0,984.455,366.707,0.0,858.47,60.002,0.0,149.122,24,108.851
TAM,Tamaulipas urbano,Reynosa,032,alta,2020-06-06,28.859,23.843,34.852,68.214,42.605,93.065,21.55,19.871,22.898,2.068,0.913,3.828,996.883,994.272,999.083,3.677,3.51,3.898,334.231,0.0,966.978,391.697,0.0,861.818,55.987,0.0,169.064,24,55.245
TAM,Tamaulipas urbano,Reynosa,032,alta,2020-06-07,30.089,24.072,36.797,63.378,38.516,89.514,21.275,19.806,22.493,2.053,0.882,3.487,993.922,990.685,996.647,3.864,3.659,4.009,332.814,0.0,1003.194,374.639,0.0,855.253,63.166,0.0,155.182,24,167.787
TAM,Tamaulipas urbano,Reynosa,032,alta,2020-06-08,30.835,24.787,37.739,66.974,41.363,89.87,22.849,21.263,25.452,3.31,2.174,4.233,991.715,989.357,993.829,4.095,3.684,4.648,333.855,0.0,1009.453,373.457,0.0,881.355,61.263,0.0,139.214,24,154.988
TAM,Tamaulipas urbano,Reynosa,032,alta,2020-06-09,31.055,26.921,36.636,74.02,49.459,94.71,25.12,23.642,26.314,2.881,1.931,3.493,992.96,991.191,996.719,4.553,4.144,4.933,294.034,0.0,960.649,253.705,0.0,735.778,99.059,0.0,270.52,24,125.451
TAM,Tamaulipas urbano,Reynosa,032,alta,2020-06-10,29.325,26.788,32.822,78.714,58.732,95.781,24.74,23.099,26.536,2.803,0.854,4.291,1000.768,997.109,1004.199,4.933,4.602,5.113,237.269,0.0,812.916,163.298,0.0,502.513,108.72,0.0,326.303,24,65.384
TAM,Tamaulipas urbano,Reynosa,032,alta,2020-06-11,28.122,24.741,31.778,73.164,52.079,91.299,22.038,19.485,24.421,2.733,1.447,4.242,1006.434,1004.415,1007.807,4.427,3.395,5.219,208.543,0.0,638.485,128.11,0.0,344.109,113.392,0.0,336.971,24,61.02
TAM,Tamaulipas urbano,Reynosa,032,alta,2020-06-12,27.362,22.465,33.055,63.325,39.727,87.36,18.75,16.654,20.851,2.966,1.633,4.554,1006.379,1003.935,1008.558,2.789,2.415,3.321,334.498,0.0,1009.231,371.425,0.0,866.801,64.883,0.0,165.55,24,50.301
TAM,Tamaulipas urbano,Reynosa,032,alta,2020-06-13,26.833,21.566,32.563,60.686,39.352,84.549,17.667,15.953,19.156,2.535,1.284,3.93,1003.285,1000.465,1005.449,2.677,2.462,2.858,320.242,0.0,945.506,335.376,0.0,783.201,81.005,0.0,236.936,24,36.974
TAM,Tamaulipas urbano,Reynosa,032,alta,2020-06-14,27.106,21.426,32.99,58.846,38.223,81.032,17.447,16.228,19.19,1.934,0.792,3.627,1002.523,1000.927,1004.035,2.613,2.447,2.772,335.796,0.0,981.506,371.317,0.0,848.685,69.655,0.0,200.51,24,90.838
TAM,Tamaulipas urbano,Reynosa,032,alta,2020-06-15,27.756,22.17,33.764,63.9,40.751,84.801,19.472,17.915,22.562,2.291,0.906,4.117,1003.69,1002.129,1004.877,3.425,2.7,4.397,327.518,0.0,948.388,365.245,0.0,848.364,65.43,0.0,183.964,24,131.363
TAM,Tamaulipas urbano,Reynosa,032,alta,2020-06-16,28.446,24.146,33.503,71.565,49.113,92.757,22.203,20.969,23.271,2.99,1.358,4.708,1003.093,1000.671,1004.79,4.495,4.333,4.714,297.186,0.0,887.962,301.926,0.0,717.802,81.046,0.0,243.483,24,132.543
TAM,Tamaulipas urbano,Reynosa,032,alta,2020-06-17,28.907,24.723,33.998,71.571,50.011,91.836,22.671,21.758,23.557,3.363,2.103,4.481,1001.069,998.79,1003.007,4.653,4.46,4.888,302.225,0.0,866.282,319.603,0.0,747.9,73.187,0.0,199.063,24,140.058
TAM,Tamaulipas urbano,Reynosa,032,alta,2020-06-18,29.189,25.133,34.321,71.874,49.528,91.633,23.007,21.851,23.949,3.642,2.373,4.791,999.28,997.267,1000.667,4.943,4.703,5.349,296.843,0.0,918.627,296.028,0.0,786.479,79.542,0.0,224.343,24,145.941
TAM,Tamaulipas urbano,Reynosa,032,alta,2020-06-19,28.771,25.374,33.163,74.88,55.486,92.293,23.443,22.681,24.216,3.913,2.551,5.124,999.547,998.468,1001.323,5.25,5.059,5.408,256.866,0.0,804.48,246.182,0.0,591.51,84.153,0.0,259.427,24,139.816
TAM,Tamaulipas urbano,Reynosa,032,alta,2020-06-20,29.341,25.143,34.609,72.695,50.143,94.107,23.298,22.218,24.41,3.571,2.159,4.753,1000.363,998.785,1001.87,5.015,4.937,5.085,316.066,0.0,967.927,344.464,0.0,814.042,68.13,0.0,190.259,24,139.662
TAM,Tamaulipas urbano,Reynosa,032,alta,2020-06-21,29.85,25.115,35.504,70.043,46.785,92.715,23.058,21.854,24.28,3.901,2.265,5.25,999.006,996.338,1000.903,4.878,4.681,5.019,316.956,0.0,965.594,333.791,0.0,800.198,67.937,0.0,178.182,24,150.092
TAM,Tamaulipas urbano,Reynosa,032,alta,2020-06-22,29.646,26.008,34.238,72.119,49.939,91.538,23.434,21.708,24.796,4.247,3.16,5.181,998.549,997.184,999.582,4.571,4.421,4.796,308.642,0.0,952.698,302.583,0.0,760.709,81.583,0.0,197.93,24,151.609
TAM,Tamaulipas urbano,Reynosa,032,alta,2020-06-23,29.164,25.928,33.552,77.217,55.757,93.61,24.256,22.942,25.156,3.466,2.764,4.24,997.383,995.925,999.34,4.712,4.324,5.06,264.357,0.0,816.601,185.619,0.0,558.019,121.245,0.0,340.966,24,146.183
TAM,Tamaulipas urbano,Reynosa,032,alta,2020-06-24,28.271,25.171,32.621,78.033,54.336,96.048,23.496,21.521,24.975,2.941,1.81,3.952,997.424,995.86,998.705,4.627,4.396,4.993,246.44,0.0,715.646,145.202,0.0,403.891,133.55,0.0,368.434,24,140.442
TAM,Tamaulipas urbano,Reynosa,032,alta,2020-06-25,26.763,24.594,29.604,83.852,66.819,95.459,23.575,22.594,24.561,2.789,1.288,4.078,999.456,997.942,1001.519,5.636,5.084,6.017,204.452,0.0,647.265,91.318,0.0,320.738,131.282,0.0,366.731,24,135.025
TAM,Tamaulipas urbano,Reynosa,032,alta,2020-06-26,27.467,25.404,30.416,86.005,70.364,96.242,24.744,24.048,25.54,3.498,2.407,4.929,1001.314,1000.044,1002.623,5.008,3.886,5.913,166.765,0.0,652.028,48.613,0.0,262.668,125.374,0.0,412.875,24,134.37
TAM,Tamaulipas urbano,Reynosa,032,alta,2020-06-27,28.412,24.994,32.728,80.276,59.128,97.02,24.255,23.235,25.067,3.655,2.118,5.163,999.586,997.644,1001.754,4.366,3.921,4.483,262.9,0.0,842.254,172.877,0.0,563.12,129.881,0.0,380.255,24,146.421
TAM,Tamaulipas urbano,Reynosa,032,alta,2020-06-28,28.9,25.235,33.558,76.619,54.636,95.288,23.861,22.795,25.048,4.533,3.344,5.686,996.837,994.634,998.606,4.512,4.388,4.703,294.675,0.0,918.837,250.96,0.0,694.38,99.419,0.0,266.901,24,157.255
TAM,Tamaulipas urbano,Reynosa,032,alta,2020-06-29,29.5,25.373,34.619,75.02,52.845,93.721,24.01,23.095,25.194,4.585,3.512,5.373,996.525,994.611,997.677,4.538,4.397,4.669,299.235,0.0,952.266,256.732,0.0,726.442,98.791,0.0,234.891,24,154.22
TAM,Tamaulipas urbano,Reynosa,032,alta,2020-06-30,29.594,26.036,34.311,76.153,54.143,94.665,24.343,23.064,25.465,4.307,3.486,5.129,996.909,994.807,998.203,4.728,4.622,4.868,310.965,0.0,958.796,283.215,0.0,759.565,92.975,0.0,219.189,24,151.141
TAM,Tamaulipas urbano,Reynosa,032,alta,2020-07-01,29.765,26.098,34.763,75.468,52.536,95.235,24.286,22.917,25.51,4.023,3.08,4.783,997.565,996.099,999.374,4.144,3.577,4.674,313.437,0.0,962.54,281.678,0.0,754.767,96.711,0.0,262.094,24,146.621
